order_id,item_id,product_id,quantity,item_list_price,discount,revenue,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,order_status_label,first_name,last_name,customer_name,customer_phone,customer_email,customer_street,customer_city,customer_state,customer_zip,store_name,store_phone,store_email,store_street,store_city,store_state,store_zip,staff_name,product_name,model_year,product_list_price,brand_name,category_name
1423,2,71,1,416.99,0.1,375.291,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Completed,Selene,Vega,Selene Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Sun Bicycles Atlas X-Type - 2017,2017,416.99,Sun Bicycles,Cruisers Bicycles
1423,3,302,1,449.99,0.2,359.992,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Completed,Selene,Vega,Selene Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Electra Townie Original 1 - 2018,2018,449.99,Electra,Comfort Bicycles
1423,4,113,2,489.99,0.2,783.984,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Completed,Selene,Vega,Selene Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Trek Marlin 5 - 2018,2018,489.99,Trek,Mountain Bikes
1424,1,140,2,4999.99,0.2,7999.984,1445,4,2018-03-07,2018-03-10,2018-03-10,1,2,Completed,Ester,Acevedo,Ester Acevedo,,ester.acevedo@gmail.com,671 Miles Court ,San Lorenzo,CA,94580,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Trek Remedy 9.8 27.5 - 2018,2018,4999.99,Trek,Mountain Bikes
1425,1,227,2,319.99,0.05,607.981,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Completed,Lavina,Dejesus,Lavina Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,2018,319.99,Electra,Cruisers Bicycles
1425,2,263,1,89.99,0.07,83.69069999999999,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Completed,Lavina,Dejesus,Lavina Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Strider Classic 12 Balance Bike - 2018,2018,89.99,Strider,Children Bicycles
1425,3,93,1,209.99,0.07,195.2907,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Completed,Lavina,Dejesus,Lavina Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Haro Shredder 20 Girls - 2017,2017,209.99,Haro,Children Bicycles
1425,4,54,2,3199.99,0.05,6079.980999999999,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Completed,Lavina,Dejesus,Lavina Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Domane SL Disc Frameset - 2017,2017,3199.99,Trek,Road Bikes
1425,5,145,2,1799.99,0.07,3347.9814,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Completed,Lavina,Dejesus,Lavina Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Domane ALR 5 Disc - 2018,2018,1799.99,Trek,Road Bikes
1426,1,215,1,749.99,0.07,697.4907,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,Completed,Emory,O'connor,Emory O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Queen of Hearts 3i - 2018,2018,749.99,Electra,Cruisers Bicycles
1426,2,20,2,599.99,0.05,1139.981,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,Completed,Emory,O'connor,Emory O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Electra,Cruisers Bicycles
1426,3,281,1,319.99,0.07,297.5907,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,Completed,Emory,O'connor,Emory O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,2018,319.99,Electra,Children Bicycles
1427,1,230,2,429.99,0.07,799.7814,999,4,2018-03-07,2018-03-08,2018-03-08,2,6,Completed,Latoya,Johns,Latoya Johns,,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser Lux 1 Ladies' - 2018,2018,429.99,Electra,Cruisers Bicycles
1427,2,139,1,2999.99,0.05,2849.9905,999,4,2018-03-07,2018-03-08,2018-03-08,2,6,Completed,Latoya,Johns,Latoya Johns,,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Remedy 7 27.5 - 2018,2018,2999.99,Trek,Mountain Bikes
1427,3,164,2,1549.0,0.07,2881.14,999,4,2018-03-07,2018-03-08,2018-03-08,2,6,Completed,Latoya,Johns,Latoya Johns,,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Straggler 650b - 2018,2018,1549.0,Surly,Road Bikes
1428,1,216,2,899.99,0.2,1439.9840000000002,195,4,2018-03-08,2018-03-10,2018-03-11,2,7,Completed,Addie,Hahn,Addie Hahn,,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Super Moto 8i - 2018,2018,899.99,Electra,Cruisers Bicycles
1428,2,126,1,469.99,0.07,437.0907,195,4,2018-03-08,2018-03-10,2018-03-11,2,7,Completed,Addie,Hahn,Addie Hahn,,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Big Fat Dummy Frameset - 2018,2018,469.99,Surly,Mountain Bikes
1428,3,187,2,2799.99,0.07,5207.9814,195,4,2018-03-08,2018-03-10,2018-03-11,2,7,Completed,Addie,Hahn,Addie Hahn,,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Neko+ - 2018,2018,2799.99,Trek,Electric Bikes
1428,4,28,1,2499.99,0.1,2249.991,195,4,2018-03-08,2018-03-10,2018-03-11,2,7,Completed,Addie,Hahn,Addie Hahn,,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Karate Monkey 27.5+ Frameset - 2017,2017,2499.99,Surly,Mountain Bikes
1428,5,194,2,3499.99,0.2,5599.984,195,4,2018-03-08,2018-03-10,2018-03-11,2,7,Completed,Addie,Hahn,Addie Hahn,,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek XM700+ - 2018,2018,3499.99,Trek,Electric Bikes
1429,1,70,2,659.99,0.2,1055.9840000000002,1116,4,2018-03-08,2018-03-09,2018-03-09,2,6,Completed,Patria,Harper,Patria Harper,,patria.harper@msn.com,90 Arlington St. ,Astoria,NY,11102,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Amsterdam Original 3i - 2015/2017,2017,659.99,Electra,Cruisers Bicycles
1430,1,221,1,319.99,0.05,303.9905,1239,4,2018-03-10,2018-03-13,2018-03-11,2,7,Completed,Tara,Maynard,Tara Maynard,,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,11757,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Cruiser 7D Ladies' - 2016/2018,2018,319.99,Electra,Cruisers Bicycles
1430,2,281,1,319.99,0.07,297.5907,1239,4,2018-03-10,2018-03-13,2018-03-11,2,7,Completed,Tara,Maynard,Tara Maynard,,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,11757,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,2018,319.99,Electra,Children Bicycles
1431,1,207,1,3999.99,0.1,3599.991,308,4,2018-03-11,2018-03-12,2018-03-14,2,6,Completed,Mazie,Fernandez,Mazie Fernandez,,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Boone 7 Disc - 2018,2018,3999.99,Trek,Cyclocross Bicycles
1431,2,53,1,749.99,0.07,697.4907,308,4,2018-03-11,2018-03-12,2018-03-14,2,6,Completed,Mazie,Fernandez,Mazie Fernandez,,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Ogre Frameset - 2017,2017,749.99,Surly,Road Bikes
1431,3,252,1,2999.99,0.2,2399.992,308,4,2018-03-11,2018-03-12,2018-03-14,2,6,Completed,Mazie,Fernandez,Mazie Fernandez,,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Commute Go! Ladies' - 2018,2018,2999.99,Electra,Cruisers Bicycles
1431,4,254,1,749.99,0.07,697.4907,308,4,2018-03-11,2018-03-12,2018-03-14,2,6,Completed,Mazie,Fernandez,Mazie Fernandez,,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Balloon 3i EQ - 2017/2018,2018,749.99,Electra,Cruisers Bicycles
1432,1,161,1,1899.0,0.2,1519.2,483,4,2018-03-11,2018-03-12,2018-03-14,2,6,Completed,Gayla,Sims,Gayla Sims,,gayla.sims@gmail.com,98 Hall Street ,Lindenhurst,NY,11757,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly ECR - 2018,2018,1899.0,Surly,Road Bikes
1433,1,264,1,249.99,0.07,232.4907,1142,4,2018-03-11,2018-03-13,2018-03-12,2,7,Completed,Britteny,Schroeder,Britteny Schroeder,,britteny.schroeder@aol.com,855 Bohemia Dr. ,Pittsford,NY,14534,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Strider Sport 16 - 2018,2018,249.99,Strider,Children Bicycles
1434,1,229,2,429.99,0.2,687.984,595,4,2018-03-14,2018-03-16,2018-03-16,2,6,Completed,Frederica,Rojas,Frederica Rojas,,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser Lux 1 - 2016/2018,2018,429.99,Electra,Cruisers Bicycles
1434,2,198,1,2999.99,0.1,2699.991,595,4,2018-03-14,2018-03-16,2018-03-16,2,6,Completed,Frederica,Rojas,Frederica Rojas,,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Commute Go! - 2018,2018,2999.99,Electra,Electric Bikes
1434,3,286,2,279.99,0.1,503.982,595,4,2018-03-14,2018-03-16,2018-03-16,2,6,Completed,Frederica,Rojas,Frederica Rojas,,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,"Electra Starship 1 16"" - 2018",2018,279.99,Electra,Children Bicycles
1434,4,61,2,4999.99,0.07,9299.9814,595,4,2018-03-14,2018-03-16,2018-03-16,2,6,Completed,Frederica,Rojas,Frederica Rojas,,frederica.rojas@yahoo.com,7835 West Jockey Hollow Rd. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Powerfly 8 FS Plus - 2017,2017,4999.99,Trek,Electric Bikes
1435,1,141,2,1599.99,0.07,2975.9814,744,4,2018-03-14,2018-03-15,2018-03-16,2,6,Completed,Laurel,Schultz,Laurel Schultz,,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Stache 5 - 2018,2018,1599.99,Trek,Mountain Bikes
1435,2,29,1,999.99,0.2,799.9920000000001,744,4,2018-03-14,2018-03-15,2018-03-16,2,6,Completed,Laurel,Schultz,Laurel Schultz,,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek X-Caliber 8 - 2017,2017,999.99,Trek,Mountain Bikes
1435,3,60,1,1559.99,0.1,1403.991,744,4,2018-03-14,2018-03-15,2018-03-16,2,6,Completed,Laurel,Schultz,Laurel Schultz,,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Sun Bicycles ElectroLite - 2017,2017,1559.99,Sun Bicycles,Electric Bikes
1435,4,260,1,799.99,0.07,743.9907,744,4,2018-03-14,2018-03-15,2018-03-16,2,6,Completed,Laurel,Schultz,Laurel Schultz,,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Balloon 3i EQ Ladies' - 2018,2018,799.99,Electra,Cruisers Bicycles
1436,1,244,2,559.99,0.07,1041.5814,1044,4,2018-03-14,2018-03-17,2018-03-16,2,6,Completed,Zenia,Bruce,Zenia Bruce,,zenia.bruce@aol.com,349 James Road ,Rosedale,NY,11422,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 21D Ladies' - 2018,2018,559.99,Electra,Cruisers Bicycles
1437,1,141,2,1599.99,0.05,3039.981,518,4,2018-03-15,2018-03-16,2018-03-16,1,2,Completed,Homer,Powers,Homer Powers,,homer.powers@msn.com,8207 East El Dorado Ave. ,Palos Verdes Peninsula,CA,90274,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Trek Stache 5 - 2018,2018,1599.99,Trek,Mountain Bikes
1438,1,225,1,959.99,0.2,767.9920000000001,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,Completed,Dortha,Jarvis,Dortha Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Delivery 3i - 2016/2017/2018,2018,959.99,Electra,Cruisers Bicycles
1438,2,140,1,4999.99,0.2,3999.992,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,Completed,Dortha,Jarvis,Dortha Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Remedy 9.8 27.5 - 2018,2018,4999.99,Trek,Mountain Bikes
1438,3,81,2,1099.99,0.05,2089.981,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,Completed,Dortha,Jarvis,Dortha Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Amsterdam Fashion 7i Ladies' - 2017,2017,1099.99,Electra,Cruisers Bicycles
1438,4,137,1,2599.0,0.1,2339.1,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,Completed,Dortha,Jarvis,Dortha Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Heller Shagamaw GX1 - 2018,2018,2599.0,Heller,Mountain Bikes
1438,5,190,2,2799.99,0.07,5207.9814,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,Completed,Dortha,Jarvis,Dortha Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Dual Sport+ - 2018,2018,2799.99,Trek,Electric Bikes
1439,1,42,1,2299.99,0.07,2138.9907,463,4,2018-03-15,2018-03-16,2018-03-17,2,7,Completed,Jerlene,Rios,Jerlene Rios,,jerlene.rios@yahoo.com,32 Griffin St. ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Fuel EX 5 27.5 Plus - 2017,2017,2299.99,Trek,Mountain Bikes
1439,2,263,1,89.99,0.2,71.992,463,4,2018-03-15,2018-03-16,2018-03-17,2,7,Completed,Jerlene,Rios,Jerlene Rios,,jerlene.rios@yahoo.com,32 Griffin St. ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Strider Classic 12 Balance Bike - 2018,2018,89.99,Strider,Children Bicycles
1439,3,102,2,489.99,0.05,930.981,463,4,2018-03-15,2018-03-16,2018-03-17,2,7,Completed,Jerlene,Rios,Jerlene Rios,,jerlene.rios@yahoo.com,32 Griffin St. ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 7D - 2017,2017,489.99,Electra,Comfort Bicycles
1439,4,149,1,7499.99,0.05,7124.9905,463,4,2018-03-15,2018-03-16,2018-03-17,2,7,Completed,Jerlene,Rios,Jerlene Rios,,jerlene.rios@yahoo.com,32 Griffin St. ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Domane SLR 8 Disc - 2018,2018,7499.99,Trek,Road Bikes
1440,1,116,2,749.99,0.07,1394.9814,859,4,2018-03-15,2018-03-18,2018-03-16,3,8,Completed,Julianne,Shannon,Julianne Shannon,,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Trek Marlin 7 - 2017/2018,2018,749.99,Trek,Mountain Bikes
1440,2,109,1,416.99,0.07,387.8007,859,4,2018-03-15,2018-03-18,2018-03-16,3,8,Completed,Julianne,Shannon,Julianne Shannon,,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Sun Bicycles Cruz 7 - Women's - 2017,2017,416.99,Sun Bicycles,Comfort Bicycles
1440,3,186,1,4499.99,0.1,4049.991,859,4,2018-03-15,2018-03-18,2018-03-16,3,8,Completed,Julianne,Shannon,Julianne Shannon,,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Trek CrossRip+ - 2018,2018,4499.99,Trek,Electric Bikes
1440,4,178,2,749.99,0.05,1424.981,859,4,2018-03-15,2018-03-18,2018-03-16,3,8,Completed,Julianne,Shannon,Julianne Shannon,,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Trek Domane AL 2 - 2018,2018,749.99,Trek,Road Bikes
1440,5,67,2,250.99,0.2,401.58400000000006,859,4,2018-03-15,2018-03-18,2018-03-16,3,8,Completed,Julianne,Shannon,Julianne Shannon,,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Sun Bicycles Revolutions 24 - Girl's - 2017,2017,250.99,Sun Bicycles,Cruisers Bicycles
1441,1,6,1,469.99,0.05,446.4905,982,4,2018-03-15,2018-03-16,2018-03-18,3,8,Completed,Orval,Hunter,Orval Hunter,,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,76901,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Surly,Mountain Bikes
1441,2,242,2,699.99,0.2,1119.9840000000002,982,4,2018-03-15,2018-03-16,2018-03-18,3,8,Completed,Orval,Hunter,Orval Hunter,,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,76901,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Electra Townie Commute 8D Ladies' - 2018,2018,699.99,Electra,Cruisers Bicycles
1441,3,46,1,1409.99,0.07,1311.2907,982,4,2018-03-15,2018-03-16,2018-03-18,3,8,Completed,Orval,Hunter,Orval Hunter,,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,76901,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Haro SR 1.3 - 2017,2017,1409.99,Haro,Mountain Bikes
1442,1,160,1,4499.99,0.1,4049.991,478,4,2018-03-16,2018-03-17,2018-03-17,2,7,Completed,Emmett,Hahn,Emmett Hahn,,emmett.hahn@hotmail.com,7727 6th St. ,Freeport,NY,11520,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Emonda SLR 6 - 2018,2018,4499.99,Trek,Road Bikes
1442,2,220,1,269.99,0.07,251.0907,478,4,2018-03-16,2018-03-17,2018-03-17,2,7,Completed,Emmett,Hahn,Emmett Hahn,,emmett.hahn@hotmail.com,7727 6th St. ,Freeport,NY,11520,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Cruiser 1 Ladies' - 2018,2018,269.99,Electra,Cruisers Bicycles
1442,3,271,2,209.99,0.05,398.981,478,4,2018-03-16,2018-03-17,2018-03-17,2,7,Completed,Emmett,Hahn,Emmett Hahn,,emmett.hahn@hotmail.com,7727 6th St. ,Freeport,NY,11520,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Precaliber 16 Girl's - 2018,2018,209.99,Trek,Children Bicycles
1443,1,160,1,4499.99,0.07,4184.990699999999,972,4,2018-03-16,2018-03-17,2018-03-17,2,7,Completed,Damian,Mills,Damian Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Emonda SLR 6 - 2018,2018,4499.99,Trek,Road Bikes
1443,2,57,1,1999.99,0.2,1599.9920000000002,972,4,2018-03-16,2018-03-17,2018-03-17,2,7,Completed,Damian,Mills,Damian Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Emonda S 5 - 2017,2017,1999.99,Trek,Road Bikes
1443,3,101,2,339.99,0.1,611.9820000000001,972,4,2018-03-16,2018-03-17,2018-03-17,2,7,Completed,Damian,Mills,Damian Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie 7D (20-inch) - Boys' - 2017,2017,339.99,Electra,Children Bicycles
